HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.links,Answer.suggestion_texts,Answer.surveycode,Approve,Reject
3FCO4VKOZ5O2Y9E5JEJ9VAR4CIYE7C,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3P4RDNWND7H9KTEM683Y8ZQUSTQJI4,AXAXLC0TXQ0QW,Submitted,Mon May 04 02:24:05 PDT 2020,Mon May 04 02:31:19 PDT 2020,Wed May 06 02:31:19 PDT 2020,,,,434,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=2,{},"[{""i"":""AXAXLC0TXQ0QW"",""r"":""2"",""d"":0,""d1"":13,""d2"":60},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""4""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2008_006377.jpg"",""r"":""5""},{""i"":""cat-2008_006609.jpg"",""r"":""6""},{""i"":""cat-2008_007239.jpg"",""r"":""5""},{""i"":""cat-2008_007403.jpg"",""r"":""4""},{""i"":""cat-2008_007610.jpg"",""r"":""7""},{""i"":""cat-2008_007683.jpg"",""r"":""8""},{""i"":""cat-2009_000504.jpg"",""r"":""5""},{""i"":""cat-2009_000684.jpg"",""r"":""6""},{""i"":""cat-2009_000966.jpg"",""r"":""6""},{""i"":""cat-2009_001391.jpg"",""r"":""5""}]",,
3FCO4VKOZ5O2Y9E5JEJ9VAR4CIYE7C,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3U84XHCDIEO5C1KB354G2S4169NZ4B,AMG5FA0P014M0,Submitted,Mon May 04 01:05:21 PDT 2020,Mon May 04 01:12:38 PDT 2020,Wed May 06 01:12:38 PDT 2020,,,,437,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=2,no,"[{""i"":""AMG5FA0P014M0"",""r"":""2"",""d"":0,""d1"":165,""d2"":119},{""i"":""cat-2007_000528.jpg"",""r"":""7""},{""i"":""cat-2007_000876.jpg"",""r"":""6""},{""i"":""cat-2007_003778.jpg"",""r"":""7""},{""i"":""cat-2008_000824.jpg"",""r"":""6""},{""i"":""cat-2008_006377.jpg"",""r"":""8""},{""i"":""cat-2008_006609.jpg"",""r"":""8""},{""i"":""cat-2008_007239.jpg"",""r"":""7""},{""i"":""cat-2008_007403.jpg"",""r"":""4""},{""i"":""cat-2008_007610.jpg"",""r"":""8""},{""i"":""cat-2008_007683.jpg"",""r"":""9""},{""i"":""cat-2009_000504.jpg"",""r"":""6""},{""i"":""cat-2009_000684.jpg"",""r"":""7""},{""i"":""cat-2009_000966.jpg"",""r"":""8""},{""i"":""cat-2009_001391.jpg"",""r"":""8""}]",,
3FCO4VKOZ5O2Y9E5JEJ9VAR4CIYE7C,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3X4JMASXCOKSVFZUEQ1B477LYUYB0E,A29RR6SV0L4D8C,Submitted,Mon May 04 02:11:51 PDT 2020,Mon May 04 02:52:41 PDT 2020,Wed May 06 02:52:41 PDT 2020,,,,2450,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=2,{},"[{""i"":""A29RR6SV0L4D8C"",""r"":""2"",""d"":0,""d1"":46,""d2"":196},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""6""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2008_006377.jpg"",""r"":""6""},{""i"":""cat-2008_006609.jpg"",""r"":""6""},{""i"":""cat-2008_007239.jpg"",""r"":""6""},{""i"":""cat-2008_007403.jpg"",""r"":""1""},{""i"":""cat-2008_007610.jpg"",""r"":""6""},{""i"":""cat-2008_007683.jpg"",""r"":""2""},{""i"":""cat-2009_000504.jpg"",""r"":""5""},{""i"":""cat-2009_000684.jpg"",""r"":""6""},{""i"":""cat-2009_000966.jpg"",""r"":""7""},{""i"":""cat-2009_001391.jpg"",""r"":""7""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,33OOO72IVJWCLTORQSLGZ2F8DQJCTM,A3F9N2P4NUUR7S,Submitted,Mon May 04 01:06:11 PDT 2020,Mon May 04 01:29:13 PDT 2020,Wed May 06 01:29:13 PDT 2020,,,,1382,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,{},"[{""i"":""A3F9N2P4NUUR7S"",""r"":""3"",""d"":0,""d1"":33,""d2"":82},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""4""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""cat-2009_002008.jpg"",""r"":""5""},{""i"":""cat-2009_003904.jpg"",""r"":""7""},{""i"":""cat-2009_004796.jpg"",""r"":""6""},{""i"":""cat-2009_004999.jpg"",""r"":""3""},{""i"":""cat-2010_000001.jpg"",""r"":""7""},{""i"":""cat-2010_000009.jpg"",""r"":""5""},{""i"":""cat-2010_000114.jpg"",""r"":""4""},{""i"":""cat-2010_000157.jpg"",""r"":""2""},{""i"":""cat-2010_000317.jpg"",""r"":""1""},{""i"":""cat-2010_000500.jpg"",""r"":""5""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3570Y55XZRULJR3Q2K4YXAS2QK7YGL,AXAXLC0TXQ0QW,Submitted,Mon May 04 02:26:49 PDT 2020,Mon May 04 02:33:20 PDT 2020,Wed May 06 02:33:20 PDT 2020,,,,391,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,{},"[{""i"":""AXAXLC0TXQ0QW"",""r"":""3"",""d"":0,""d1"":24,""d2"":66},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""5""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2009_002008.jpg"",""r"":""7""},{""i"":""cat-2009_003904.jpg"",""r"":""5""},{""i"":""cat-2009_004796.jpg"",""r"":""5""},{""i"":""cat-2009_004999.jpg"",""r"":""3""},{""i"":""cat-2010_000001.jpg"",""r"":""9""},{""i"":""cat-2010_000009.jpg"",""r"":""7""},{""i"":""cat-2010_000114.jpg"",""r"":""4""},{""i"":""cat-2010_000157.jpg"",""r"":""4""},{""i"":""cat-2010_000317.jpg"",""r"":""6""},{""i"":""cat-2010_000500.jpg"",""r"":""5""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,35H6S234SCBLKA40F5QFAMHK11U564,A3DTPGXKABAFEJ,Submitted,Mon May 04 01:51:02 PDT 2020,Mon May 04 01:55:47 PDT 2020,Wed May 06 01:55:47 PDT 2020,,,,285,100% (1/1),100% (1/1),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,{},"[{""i"":""A3DTPGXKABAFEJ"",""r"":""3"",""d"":0,""d1"":49,""d2"":91},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""2""},{""i"":""cat-2009_002008.jpg"",""r"":""5""},{""i"":""cat-2009_003904.jpg"",""r"":""7""},{""i"":""cat-2009_004796.jpg"",""r"":""5""},{""i"":""cat-2009_004999.jpg"",""r"":""6""},{""i"":""cat-2010_000001.jpg"",""r"":""6""},{""i"":""cat-2010_000009.jpg"",""r"":""8""},{""i"":""cat-2010_000114.jpg"",""r"":""8""},{""i"":""cat-2010_000157.jpg"",""r"":""6""},{""i"":""cat-2010_000317.jpg"",""r"":""5""},{""i"":""cat-2010_000500.jpg"",""r"":""9""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,39GHHAVOMH2FCMF7LJ1UEYGBNBDJ4D,A1VMYCTZSIBP5J,Submitted,Mon May 04 01:20:03 PDT 2020,Mon May 04 01:22:50 PDT 2020,Wed May 06 01:22:50 PDT 2020,,,,167,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,no issues in this hits,"[{""i"":""A1VMYCTZSIBP5J"",""r"":""3"",""d"":0,""d1"":32,""d2"":53},{""i"":""cat-2007_000528.jpg"",""r"":""7""},{""i"":""cat-2007_000876.jpg"",""r"":""6""},{""i"":""cat-2007_003778.jpg"",""r"":""8""},{""i"":""cat-2008_000824.jpg"",""r"":""5""},{""i"":""cat-2009_002008.jpg"",""r"":""6""},{""i"":""cat-2009_003904.jpg"",""r"":""6""},{""i"":""cat-2009_004796.jpg"",""r"":""5""},{""i"":""cat-2009_004999.jpg"",""r"":""4""},{""i"":""cat-2010_000001.jpg"",""r"":""5""},{""i"":""cat-2010_000009.jpg"",""r"":""5""},{""i"":""cat-2010_000114.jpg"",""r"":""5""},{""i"":""cat-2010_000157.jpg"",""r"":""5""},{""i"":""cat-2010_000317.jpg"",""r"":""3""},{""i"":""cat-2010_000500.jpg"",""r"":""8""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,39O5D9O87V37MCQXBDFPHPBAJR6C35,A3774HPOUKYTX7,Submitted,Mon May 04 01:05:24 PDT 2020,Mon May 04 01:17:37 PDT 2020,Wed May 06 01:17:37 PDT 2020,,,,733,100% (1/1),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,{},"[{""i"":""A3774HPOUKYTX7"",""r"":""3"",""d"":0,""d1"":21,""d2"":62},{""i"":""cat-2007_000528.jpg"",""r"":""7""},{""i"":""cat-2007_000876.jpg"",""r"":""6""},{""i"":""cat-2007_003778.jpg"",""r"":""8""},{""i"":""cat-2008_000824.jpg"",""r"":""6""},{""i"":""cat-2009_002008.jpg"",""r"":""6""},{""i"":""cat-2009_003904.jpg"",""r"":""9""},{""i"":""cat-2009_004796.jpg"",""r"":""8""},{""i"":""cat-2009_004999.jpg"",""r"":""5""},{""i"":""cat-2010_000001.jpg"",""r"":""7""},{""i"":""cat-2010_000009.jpg"",""r"":""8""},{""i"":""cat-2010_000114.jpg"",""r"":""8""},{""i"":""cat-2010_000157.jpg"",""r"":""7""},{""i"":""cat-2010_000317.jpg"",""r"":""7""},{""i"":""cat-2010_000500.jpg"",""r"":""8""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3DIP6YHAPE38K7GHJLGGYUJOKPD8EO,A2KKRJMJF44OGV,Submitted,Mon May 04 01:20:16 PDT 2020,Mon May 04 01:23:12 PDT 2020,Wed May 06 01:23:12 PDT 2020,,,,176,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,{},"[{""i"":""A2KKRJMJF44OGV"",""r"":""3"",""d"":0,""d1"":26,""d2"":73},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2009_002008.jpg"",""r"":""9""},{""i"":""cat-2009_003904.jpg"",""r"":""9""},{""i"":""cat-2009_004796.jpg"",""r"":""8""},{""i"":""cat-2009_004999.jpg"",""r"":""6""},{""i"":""cat-2010_000001.jpg"",""r"":""7""},{""i"":""cat-2010_000009.jpg"",""r"":""8""},{""i"":""cat-2010_000114.jpg"",""r"":""9""},{""i"":""cat-2010_000157.jpg"",""r"":""6""},{""i"":""cat-2010_000317.jpg"",""r"":""5""},{""i"":""cat-2010_000500.jpg"",""r"":""9""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3DPNQGW4LNQ3OR0010755UB615S46R,AF2GUPXX9MYSS,Submitted,Mon May 04 01:10:37 PDT 2020,Mon May 04 01:18:21 PDT 2020,Wed May 06 01:18:21 PDT 2020,,,,464,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,none,"[{""i"":""AF2GUPXX9MYSS"",""r"":""3"",""d"":0,""d1"":90,""d2"":176},{""i"":""cat-2007_000528.jpg"",""r"":""7""},{""i"":""cat-2007_000876.jpg"",""r"":""6""},{""i"":""cat-2007_003778.jpg"",""r"":""7""},{""i"":""cat-2008_000824.jpg"",""r"":""5""},{""i"":""cat-2009_002008.jpg"",""r"":""5""},{""i"":""cat-2009_003904.jpg"",""r"":""8""},{""i"":""cat-2009_004796.jpg"",""r"":""3""},{""i"":""cat-2009_004999.jpg"",""r"":""3""},{""i"":""cat-2010_000001.jpg"",""r"":""3""},{""i"":""cat-2010_000009.jpg"",""r"":""3""},{""i"":""cat-2010_000114.jpg"",""r"":""5""},{""i"":""cat-2010_000157.jpg"",""r"":""5""},{""i"":""cat-2010_000317.jpg"",""r"":""5""},{""i"":""cat-2010_000500.jpg"",""r"":""6""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3JRJSWSMQJWMJAAB74LK7DBD43V3E1,A2D7A6F2HQV5C9,Submitted,Mon May 04 02:11:20 PDT 2020,Mon May 04 02:20:02 PDT 2020,Wed May 06 02:20:02 PDT 2020,,,,522,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,"I think it would be helpful (in the case it's not harmful for the study) to provide some examples. For example, a couple of images and their ratings. This way we could get an idea of how strict we should be with the ratings. Thanks.","[{""i"":""A2D7A6F2HQV5C9"",""r"":""3"",""d"":0,""d1"":55,""d2"":205},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""5""},{""i"":""cat-2007_003778.jpg"",""r"":""10""},{""i"":""cat-2008_000824.jpg"",""r"":""4""},{""i"":""cat-2009_002008.jpg"",""r"":""5""},{""i"":""cat-2009_003904.jpg"",""r"":""9""},{""i"":""cat-2009_004796.jpg"",""r"":""7""},{""i"":""cat-2009_004999.jpg"",""r"":""7""},{""i"":""cat-2010_000001.jpg"",""r"":""10""},{""i"":""cat-2010_000009.jpg"",""r"":""10""},{""i"":""cat-2010_000114.jpg"",""r"":""9""},{""i"":""cat-2010_000157.jpg"",""r"":""9""},{""i"":""cat-2010_000317.jpg"",""r"":""9""},{""i"":""cat-2010_000500.jpg"",""r"":""10""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3QJOXOW4XL2N5WILDMQZ3CKJ4U1EMH,AUBB8KU9XV2R8,Submitted,Mon May 04 01:12:21 PDT 2020,Mon May 04 01:19:39 PDT 2020,Wed May 06 01:19:39 PDT 2020,,,,438,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,i like this work.,"[{""i"":""AUBB8KU9XV2R8"",""r"":""3"",""d"":0,""d1"":37,""d2"":235},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_000876.jpg"",""r"":""7""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""7""},{""i"":""cat-2009_002008.jpg"",""r"":""5""},{""i"":""cat-2009_003904.jpg"",""r"":""6""},{""i"":""cat-2009_004796.jpg"",""r"":""7""},{""i"":""cat-2009_004999.jpg"",""r"":""5""},{""i"":""cat-2010_000001.jpg"",""r"":""6""},{""i"":""cat-2010_000009.jpg"",""r"":""5""},{""i"":""cat-2010_000114.jpg"",""r"":""6""},{""i"":""cat-2010_000157.jpg"",""r"":""7""},{""i"":""cat-2010_000317.jpg"",""r"":""7""},{""i"":""cat-2010_000500.jpg"",""r"":""7""}]",,
3SZYX62S5HB22QLC8DQ6RGLRZPZ754,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,3UNH76FOCUGLB1ZCDN2TAFCZM69YMJ,A2IJAMGX3DBA8J,Submitted,Mon May 04 01:35:52 PDT 2020,Mon May 04 01:41:27 PDT 2020,Wed May 06 01:41:27 PDT 2020,,,,335,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=3,no,"[{""i"":""A2IJAMGX3DBA8J"",""r"":""3"",""d"":0,""d1"":95,""d2"":128},{""i"":""cat-2007_000528.jpg"",""r"":""8""},{""i"":""cat-2007_+AD89000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""5""},{""i"":""cat-2008_000824.jpg"",""r"":""2""},{""i"":""cat-2009_002008.jpg"",""r"":""2""},{""i"":""cat-2009_003904.jpg"",""r"":""3""},{""i"":""cat-2009_004796.jpg"",""r"":""3""},{""i"":""cat-2009_004999.jpg"",""r"":""1""},{""i"":""cat-2010_000001.jpg"",""r"":""6""},{""i"":""cat-2010_000009.jpg"",""r"":""3""},{""i"":""cat-2010_000114.jpg"",""r"":""4""},{""i"":""cat-2010_000157.jpg"",""r"":""3""},{""i"":""cat-2010_000317.jpg"",""r"":""3""},{""i"":""cat-2010_000500.jpg"",""r"":""5""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,32KTQ2V7RFQ6A0R45BADBYJ8DXK9M1,A3774HPOUKYTX7,Submitted,Mon May 04 01:05:25 PDT 2020,Mon May 04 01:27:29 PDT 2020,Wed May 06 01:27:29 PDT 2020,,,,1324,100% (1/1),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""A3774HPOUKYTX7"",""r"":""4"",""d"":0,""d1"":185,""d2"":43},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""4""},{""i"":""cat-2007_003778.jpg"",""r"":""9""},{""i"":""cat-2008_000824.jpg"",""r"":""7""},{""i"":""cat-2010_000799.jpg"",""r"":""9""},{""i"":""cat-2010_001344.jpg"",""r"":""9""},{""i"":""cat-2010_001351.jpg"",""r"":""8""},{""i"":""cat-2010_002086.jpg"",""r"":""8""},{""i"":""cat-2010_002224.jpg"",""r"":""9""},{""i"":""cat-2010_002778.jpg"",""r"":""6""},{""i"":""cat-2010_003291.jpg"",""r"":""7""},{""i"":""cat-2010_003299.jpg"",""r"":""7""},{""i"":""cat-2010_004712.jpg"",""r"":""9""},{""i"":""cat-2010_004815.jpg"",""r"":""9""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,354P56DE9ME5UCGGAB8F9BR8AWE7SZ,ATXUM0GBU5MC8,Submitted,Mon May 04 01:06:09 PDT 2020,Mon May 04 01:12:19 PDT 2020,Wed May 06 01:12:19 PDT 2020,,,,370,100% (1/1),100% (1/1),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,NO COMMENTS,"[{""i"":""ATXUM0GBU5MC8"",""r"":""4"",""d"":0,""d1"":79,""d2"":79},{""i"":""cat-2007_000528.jpg"",""r"":""4""},{""i"":""cat-2007_000876.jpg"",""r"":""6""},{""i"":""cat-2007_003778.jpg"",""r"":""6""},{""i"":""cat-2008_000824.jpg"",""r"":""6""},{""i"":""cat-2010_000799.jpg"",""r"":""6""},{""i"":""cat-2010_001344.jpg"",""r"":""7""},{""i"":""cat-2010_001351.jpg"",""r"":""7""},{""i"":""cat-2010_002086.jpg"",""r"":""7""},{""i"":""cat-2010_002224.jpg"",""r"":""6""},{""i"":""cat-2010_002778.jpg"",""r"":""7""},{""i"":""cat-2010_003291.jpg"",""r"":""7""},{""i"":""cat-2010_003299.jpg"",""r"":""7""},{""i"":""cat-2010_004712.jpg"",""r"":""7""},{""i"":""cat-2010_004815.jpg"",""r"":""7""}]",,
3KI0JD2ZU2TYLULQDW0BJMZRVKA76K,3VU3J1KUFC965CFLW4IELPXQM43GTX,Review and Rate our Pet Recognition AI [use google chrome],In this HIT you are going to see how AI detects pets in images. Your task is to rate 15 images. [only use google chrome],"rating, AI, pets",$0.30 ,Mon May 04 01:04:50 PDT 2020,10,BatchId:4021434;OriginalHitTemplateId:920937340;,3600,172800,Mon May 11 01:04:50 PDT 2020,,,39L1G8WVWS2NZ9GZVGQ50TSJFUR13G,AXAXLC0TXQ0QW,Submitted,Mon May 04 02:12:02 PDT 2020,Mon May 04 02:18:33 PDT 2020,Wed May 06 02:18:33 PDT 2020,,,,391,0% (0/0),0% (0/0),0% (0/0),http://people.tamu.edu/~sina.mohseni/explanationsrating.html?key=4,{},"[{""i"":""AXAXLC0TXQ0QW"",""r"":""4"",""d"":0,""d1"":18,""d2"":71},{""i"":""cat-2007_000528.jpg"",""r"":""9""},{""i"":""cat-2007_000876.jpg"",""r"":""3""},{""i"":""cat-2007_003778.jpg"",""r"":""4""},{""i"":""cat-2008_000824.jpg"",""r"":""3""},{""i"":""cat-2010_000799.jpg"",""r"":""9""},{""i"":""cat-2010_001344.jpg"",""r"":""9""},{""i"":""cat-2010_001351.jpg"",""r"":""5""},{""i"":""cat-2010_002086.jpg"",""r"":""6""},{""i"":""cat-2010_002224.jpg"",""r"":""3""},{""i"":""cat-2010_002778.jpg"",""r"":""7""},{""i"":""cat-2010_003291.jpg"",""r"":""8""},{""i"":""cat-2010_003299.jpg"",""r"":""2""},{""i"":""cat-2010_004712.jpg"",""r"":""8""},{""i"":""cat-2010_004815.jpg"",""r"":""7""}]",,
